,url,name,labels
12,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/090/702/1636131576/original/230502-preview-small.jpg,204230502-ditsy.jpg,"['Floral', 'Ethnic', 'Texture']"
13,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/938/582/1624612628/original/213235-preview-small.jpg,155213235-ditsy.jpg,"['Floral', 'Abstract']"
14,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/049/135/1633142437/original/225819-preview-small.jpg,573225819-ditsies.jpg,"['Floral', 'Conversationals', 'Nature']"
15,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/490/550/1662444907/original/275147-preview-small.jpg,862275147-ditsy.jpg,"['Floral', 'Abstract', 'Nature']"
16,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/001/857/054/1505309760/original/90237-preview-small.jpg,89090237-ditsy.jpg,"['Floral', 'Nature']"
17,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/001/857/002/1505306987/original/90231-preview-small.jpg,70990231-ditsy.jpg,"['Floral', 'Nature']"
18,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/285/373/1648800196/original/252164-preview-small.jpg,212252164-ditsy.jpg,"['Floral', 'Traditional']"
19,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/275/442/1648199684/original/251071-preview-small.jpg,582251071-ditsy.jpg,"['Floral', 'Traditional', 'Camouflage']"
20,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/278/529/1648461428/original/251411-preview-small.jpg,118251411-ditsy.jpg,"['Floral', 'Ethnic', 'Traditional']"
21,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/832/784/1684859883/original/315169-preview-small.jpg,359315169-ditsy.jpg,"['Floral', 'Tropical', 'Nature']"
22,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/795/870/1682330204/original/310888-preview-small.jpg,357310888-ditsy.jpg,"['Geometric', 'Floral', 'Nature']"
23,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/164/037/1641483248/original/238693-preview-small.jpg,323238693-summer-ditsy-watercolor-daisy-ditsy.jpg,['Floral']
24,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/617/318/1597681467/original/177010-preview-small.jpg,306177010-orange-floral-ditsy-s-241.jpg,"['Floral', 'Traditional']"
25,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/144/493/1639741587/original/236571-preview-small.jpg,823236571-ditsy-floral-liberty-print-red-ditsy.jpg,"['Floral', 'Traditional', 'Nature']"
26,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/226/816/1556733073/original/132421-preview-small.jpg,192132421-ditsy-floral.jpg,"['Floral', 'Nature']"
27,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/155/553/1548341532/original/124104-preview-small.jpg,860124104-ditsy-florals.jpg,"['Floral', 'Nature']"
28,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/172/387/1550444470/original/126009-preview-small.jpg,239126009-ditsy-botanica.jpg,"['Floral', 'Traditional', 'Nature']"
29,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/211/174/1554904516/original/130529-preview-small.jpg,367130529-painted-ditsy.jpg,"['Floral', 'Conversationals', 'Tropical']"
30,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/376/804/1574685068/original/133095-preview-small.jpg,693133095-ditsy-plants.jpg,"['Floral', 'Nature']"
31,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/292/788/1564668079/original/140041-preview-small.jpg,872140041-ditsy-daisies.jpg,"['Floral', 'Tropical', 'Nature']"
32,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/293/619/1564745036/original/140148-preview-small.jpg,401140148-ditsy-1.jpg,"['Floral', 'Texture']"
33,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/331/671/1569516262/original/144590-preview-small.jpg,813144590-ditsy-flowers.jpg,"['Floral', 'Traditional']"
34,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/334/512/1569918194/original/144924-preview-small.jpg,434144924-ditsy-heart.jpg,['Conversationals']
35,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/322/725/1568582359/original/143607-preview-small.jpg,530143607-ditsy-stars.jpg,"['Abstract', 'Texture']"
36,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/375/551/1574492371/original/149831-preview-small.jpg,199149831-ditsy-floral.jpg,"['Floral', 'Ethnic', 'Nature']"
37,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/375/563/1574492660/original/149832-preview-small.jpg,416149832-ditsy-floral2.jpg,"['Floral', 'Ethnic', 'Nature']"
38,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/383/678/1575488642/original/150756-preview-small.jpg,471150756-pastel-ditsy.jpg,"['Floral', 'Texture']"
39,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/461/724/1584029909/original/159777-preview-small.jpg,859159777-ditsy-primrose.jpg,"['Floral', 'Tropical', 'Nature']"
40,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/483/854/1586027516/original/162247-preview-small.jpg,903162247-ditsy-estp_diana_0254.jpg,"['Floral', 'Nature']"
41,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/456/786/1583574453/original/159185-preview-small.jpg,472159185-ditsy-floral.jpg,"['Floral', 'Nature']"
42,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/272/977/1562222563/original/137696-preview-small.jpg,248137696-ditsy-floral.jpg,"['Floral', 'Conversationals', 'Nature']"
43,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/254/053/1559808032/original/135539-preview-small.jpg,732135539-pastel-ditsy.jpg,"['Floral', 'Conversationals', 'Abstract']"
44,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/304/881/1566311505/original/141483-preview-small.jpg,991141483-ditsy-4.jpg,['Floral']
45,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/305/474/1566368993/original/141565-preview-small.jpg,883141565-dream-ditsy.jpg,['Floral']
46,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/310/448/1567031601/original/142179-preview-small.jpg,446142179-daisies-ditsy.jpg,['Floral']
47,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/310/643/1567073466/original/142206-preview-small.jpg,405142206-ditsy-daisies.jpg,"['Floral', 'Conversationals', 'Nature']"
48,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/287/666/1564096735/original/139443-preview-small.jpg,260139443-ditsy-floral.jpg,"['Floral', 'Texture']"
49,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/435/797/1581592989/original/156727-preview-small.jpg,481156727-ditsy-oranges.jpg,"['Conversationals', 'Abstract', 'Tropical']"
50,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/225/839/1556650703/original/132012-preview-small.jpg,647132012-little-ditsy.jpg,"['Floral', 'Nature']"
51,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/380/133/1575022447/original/150339-preview-small.jpg,402150339-ditsy-floral.jpg,['Floral']
52,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/206/661/1554368119/original/129989-preview-small.jpg,906129989-ditsy-patchwork_jld.jpg,"['Geometric', 'Floral', 'Checks']"
53,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/206/862/1554384598/original/130016-preview-small.jpg,470130016-painted-ditsy.jpg,['Floral']
54,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/207/135/1554411786/original/130044-preview-small.jpg,583130044-rose-ditsy.jpg,"['Floral', 'Abstract', 'Nature']"
55,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/207/852/1554544622/original/130134-preview-small.jpg,591130134-ditsy-flowers.jpg,"['Floral', 'Traditional', 'Nature']"
56,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/159/756/1548937024/original/124575-preview-small.jpg,965124575-ditsy-daisy.jpg,"['Floral', 'Abstract', 'Nature']"
57,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/001/767/942/1492531006/original/80448-preview-small.jpg,60180448-ditsy-floral.jpg,"['Floral', 'Tropical', 'Nature']"
58,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/516/174/1588869168/original/165950-preview-small.jpg,594165950-ditsy-flower.jpg,"['Floral', 'Placements', 'Nature']"
59,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/614/754/1597416982/original/176730-preview-small.jpg,583176730-painted-ditsy.jpg,"['Floral', 'Traditional', 'Nature']"
60,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/493/828/1586958215/original/163408-preview-small.jpg,451163408-ditsy-florals.jpg,"['Floral', 'Conversationals', 'Nature']"
61,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/493/861/1586959640/original/163412-preview-small.jpg,883163412-ditsy-flowers.jpg,"['Floral', 'Ethnic', 'Nature']"
62,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/563/009/1592918480/original/171033-preview-small.jpg,259171033-lilac-ditsy.jpg,"['Floral', 'Nature']"
63,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/639/557/1599812619/original/179477-preview-small.jpg,910179477-leafy-ditsy.jpg,"['Floral', 'Tropical', 'Nature']"
64,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/702/166/1605804111/original/186396-preview-small.jpg,425186396-ottilie-ditsy.jpg,['Floral']
65,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/819/910/1615469636/original/199364-preview-small.jpg,219199364-little-ditsy.jpg,"['Floral', 'Nature']"
66,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/836/134/1616614202/original/201211-preview-small.jpg,472201211-ditsy-floral.jpg,"['Floral', 'Texture', 'Nature']"
67,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/845/827/1617299738/original/202294-preview-small.jpg,115202294-spring-ditsy.jpg,['Floral']
68,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/841/078/1617025215/original/201742-preview-small.jpg,322201742-vintage-ditsy.jpg,"['Floral', 'Nature']"
69,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/841/987/1617081657/original/201850-preview-small.jpg,712201850-ditsy-dream.jpg,['Floral']
70,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/812/667/1614938114/original/198211-preview-small.jpg,486198211-ditsy-flowers.jpg,"['Floral', 'Nature']"
71,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/812/685/1614938571/original/198532-preview-small.jpg,575198532-ditsy-flowers.jpg,"['Floral', 'Nature']"
72,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/812/715/1614939338/original/198537-preview-small.jpg,899198537-ditsy-flowers.jpg,['Floral']
73,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/812/829/1614942965/original/198549-preview-small.jpg,289198549-ditsy-flowers.jpg,"['Floral', 'Abstract']"
74,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/813/603/1614980271/original/198639-preview-small.jpg,732198639-ditsy-floral.jpg,['Floral']
75,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/813/651/1614984825/original/198645-preview-small.jpg,299198645-ditsy-floral.jpg,['Floral']
76,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/815/128/1615182758/original/198807-preview-small.jpg,200198807-sweet-ditsy.jpg,"['Floral', 'Abstract', 'Tropical']"
77,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/815/140/1615183343/original/198808-preview-small.jpg,306198808-night-ditsy.jpg,"['Floral', 'Abstract', 'Tropical']"
78,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/727/263/1608159571/original/188948-preview-small.jpg,723188948-ditsy-print.jpg,['Floral']
79,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/700/314/1605627865/original/186181-preview-small.jpg,205186181-sprig-ditsy.jpg,"['Floral', 'Traditional', 'Nature']"
80,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/738/804/1609553622/original/190452-preview-small.jpg,645190452-ditsy-garden.jpg,['Floral']
81,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/738/828/1609556201/original/190453-preview-small.jpg,427190453-ditsy-garden.jpg,['Floral']
82,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/672/749/1602939087/original/183163-preview-small.jpg,428183163-vintage-ditsy.jpg,"['Floral', 'Texture', 'Nature']"
83,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/672/833/1602947965/original/183171-preview-small.jpg,850183171-ditsy-flowers.jpg,"['Floral', 'Conversationals', 'Nature']"
84,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/672/851/1602948479/original/183172-preview-small.jpg,780183172-ditsy-florals.jpg,"['Floral', 'Conversationals', 'Nature']"
85,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/526/894/1589822198/original/167104-preview-small.jpg,343167104-esme-ditsy.jpg,['Floral']
86,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/528/889/1589987315/original/167207-preview-small.jpg,431167207-zara-ditsy.jpg,"['Floral', 'Texture']"
87,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/585/416/1594742227/original/173547-preview-small.jpg,249173547-ditsy-floral.jpg,"['Floral', 'Nature']"
88,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/541/559/1591197402/original/168753-preview-small.jpg,711168753-ditsy-floral.jpg,"['Floral', 'Traditional']"
89,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/542/366/1591274994/original/168844-preview-small.jpg,504168844-ditsy-floral.jpg,"['Floral', 'Nature']"
90,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/504/006/1587831000/original/164540-preview-small.jpg,828164540-lucia-ditsy.jpg,"['Floral', 'Texture']"
91,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/549/537/1591875503/original/169577-preview-small.jpg,169169577-lilac-ditsy.jpg,"['Floral', 'Abstract', 'Nature']"
92,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/717/154/1607344373/original/188007-preview-small.jpg,796188007-ditsy-floral.jpg,['Floral']
93,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/771/990/1612257823/original/194040-preview-small.jpg,720194040-ditsy-floral2.jpg,"['Floral', 'Traditional', 'Nature']"
94,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/774/894/1612391780/original/194369-preview-small.jpg,705194369-ditsy-floral.jpg,['Floral']
95,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/771/972/1612256383/original/193938-preview-small.jpg,621193938-ditsy-floral.jpg,"['Floral', 'Traditional', 'Nature']"
96,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/738/634/1609527841/original/190434-preview-small.jpg,656190434-leopard-ditsy.jpg,"['Geometric', 'Floral', 'Animals/Birds']"
97,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/796/812/1613989804/original/196753-preview-small.jpg,369196753-ditsy-pattern.jpg,"['Floral', 'Traditional', 'Texture']"
98,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/798/130/1614070884/original/196923-preview-small.jpg,352196923-ditsy-scatter.jpg,"['Floral', 'Traditional', 'Nature']"
99,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/798/817/1614098994/original/197002-preview-small.jpg,163197002-dreamy-ditsies.jpg,"['Floral', 'Conversationals', 'Camouflage']"
100,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/799/312/1614146438/original/197074-preview-small.jpg,677197074-quirky-ditsy.jpg,"['Floral', 'Abstract', 'Nature']"
101,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/800/262/1614194407/original/197127-preview-small.jpg,160197127-modern-ditsy.jpg,"['Floral', 'Conversationals', 'Nature']"
102,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/802/442/1614343048/original/197443-preview-small.jpg,938197443-watercolour-ditsy.jpg,"['Floral', 'Conversationals', 'Camouflage']"
103,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/803/245/1614414772/original/197529-preview-small.jpg,407197529-happy-ditsy.jpg,"['Floral', 'Abstract', 'Tropical']"
104,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/803/251/1614415389/original/197530-preview-small.jpg,943197530-blue-ditsy.jpg,"['Floral', 'Abstract', 'Tropical']"
105,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/805/490/1614592078/original/197760-preview-small.jpg,843197760-painted-ditsy.jpg,"['Floral', 'Nature']"
106,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/806/905/1614631751/original/197903-preview-small.jpg,484197903-ditsy-bunches.jpg,"['Geometric', 'Floral', 'Nature']"
107,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/813/005/1614954142/original/197943-preview-small.jpg,340197943-ditsy-tulips.jpg,"['Floral', 'Conversationals', 'Nature']"
108,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/655/268/1601362591/original/181254-preview-small.jpg,181181254-ditsy-em241.jpg,"['Floral', 'Abstract', 'Traditional']"
109,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/672/429/1602879216/original/183049-preview-small.jpg,591183049-ditsy-bluesy.jpg,"['Floral', 'Conversationals']"
110,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/532/935/1590405039/original/167817-preview-small.jpg,396167817-ditsy-daisies.jpg,['Floral']
111,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/532/959/1590406621/original/167821-preview-small.jpg,929167821-ditsy-daisies.jpg,"['Floral', 'Tropical', 'Texture']"
112,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/533/533/1590484152/original/167876-preview-small.jpg,301167876-linen-ditsy.jpg,"['Floral', 'Traditional', 'Nature']"
113,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/512/367/1588585844/original/165486-preview-small.jpg,839165486-blue-ditsy.jpg,"['Floral', 'Abstract', 'Camouflage']"
114,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/002/500/853/1587553130/original/164210-preview-small.jpg,109164210-jorja-ditsy.jpg,['Floral']
115,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/501/006/1587559322/original/164226-preview-small.jpg,904164226-orla-ditsy.jpg,['Floral']
116,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/492/843/1586882370/original/163299-preview-small.jpg,628163299-tonal-ditsy.jpg,"['Floral', 'Ethnic', 'Nature']"
117,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/492/940/1586890365/original/163308-preview-small.jpg,727163308-abstract-ditsy.jpg,"['Floral', 'Abstract', 'Nature']"
118,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/001/730/200/1487409712/original/76604-preview-small.jpg,99476604-floral-ditsy.jpg,['Floral']
119,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/001/711/853/1485278318/original/74611-preview-small.jpg,12674611-ditsy-daisy.jpg,"['Floral', 'Conversationals']"
120,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/001/683/772/1480374502/original/72010-preview-small.jpg,69172010-ditsy-wildflowers.jpg,"['Floral', 'Nature']"
121,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/925/441/1623583516/original/211665-preview-small.jpg,424211665-folk-ditsy.jpg,"['Floral', 'Abstract', 'Tribal']"
122,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/872/815/1619372338/original/205470-preview-small.jpg,783205470-painted-ditsy.jpg,"['Floral', 'Texture', 'Nature']"
123,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/866/773/1618903175/original/204467-preview-small.jpg,600204467-ditsy-florals.jpg,['Floral']
124,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/865/597/1618827955/original/204480-preview-small.jpg,500204480-ditsy-floral.jpg,"['Floral', 'Texture', 'Nature']"
125,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/008/260/1630321504/original/221195-preview-small.jpg,583221195-boho-ditsy.jpg,"['Floral', 'Ethnic', 'Texture']"
126,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/008/348/1630323436/original/221203-preview-small.jpg,256221203-boho-ditsy.jpg,"['Floral', 'Ethnic', 'Abstract']"
127,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/992/211/1629100588/original/219296-preview-small.jpg,560219296-paisley-ditsy.jpg,"['Floral', 'Paisleys', 'Traditional']"
128,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/324/608/1651616434/original/214651-preview-small.jpg,541214651-ditsy-blossom.jpg,"['Floral', 'Texture', 'Nature']"
129,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/060/014/1633993551/original/227054-preview-small.jpg,189227054-ditsy-flowers.jpg,"['Floral', 'Abstract', 'Nature']"
130,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/064/565/1634301200/original/227568-preview-small.jpg,354227568-ditsy-floral.jpg,"['Floral', 'Nature']"
131,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/054/093/1633496995/original/226376-preview-small.jpg,675226376-ditsy-floral.jpg,"['Floral', 'Ethnic', 'Nature']"
132,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/034/829/1632235966/original/224180-preview-small.jpg,465224180-silhouette-ditsy.jpg,"['Floral', 'Nature']"
133,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/072/790/1634882088/original/228491-preview-small.jpg,257228491-ditsy-floral.jpg,"['Floral', 'Abstract', 'Texture']"
134,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/036/587/1632334141/original/224394-preview-small.jpg,683224394-ditsy-floral.jpg,"['Floral', 'Ethnic', 'Abstract']"
135,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/109/058/1637338056/original/232551-preview-small.jpg,214232551-painted-ditsy.jpg,"['Floral', 'Ethnic']"
136,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/111/483/1637562330/original/232787-preview-small.jpg,332232787-ditsy-floral.jpg,"['Floral', 'Texture']"
137,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/112/485/1637599301/original/232888-preview-small.jpg,656232888-ditsy-print.jpg,"['Floral', 'Nature']"
138,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/101/951/1636895118/original/231717-preview-small.jpg,628231717-ditsy-floral.jpg,"['Floral', 'Nature']"
139,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/127/347/1638590743/original/234623-preview-small.jpg,489234623-ditsy-floral.jpg,"['Floral', 'Nature']"
140,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/149/398/1640166139/original/237121-preview-small.jpg,601237121-ditsy-daisy.jpg,['Floral']
141,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/130/526/1638852016/original/234985-preview-small.jpg,834234985-ditsy-print.jpg,"['Floral', 'Abstract', 'Nature']"
142,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/167/680/1641792872/original/239063-preview-small.jpg,848239063-floral-ditsy.jpg,"['Floral', 'Abstract', 'Texture']"
143,https://production-cdn.patternbank.com/uploads/uploaded_files/attachments/003/177/365/1642311381/original/240046-preview-small.jpg,504240046-ditsy-floral.jpg,"['Floral', 'Nature']"
144,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/085/664/1635860048/original/229914-preview-small.jpg,459229914-ditsy-dandelions.jpg,"['Floral', 'Nature']"
145,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/115/140/1637767002/original/232977-preview-small.jpg,546232977-ditsy-print.jpg,"['Floral', 'Abstract', 'Nature']"
146,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/003/116/585/1637844626/original/233340-preview-small.jpg,477233340-watercolour-ditsy.jpg,"['Floral', 'Traditional', 'Nature']"
147,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/003/106/965/1637234697/original/232271-preview-small.jpg,635232271-ditsy-mix.jpg,"['Floral', 'Abstract', 'Texture']"
148,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/933/597/1624283072/original/212656-preview-small.jpg,817212656-lilac-ditsy.jpg,"['Floral', 'Nature']"
149,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/985/549/1628498032/original/218519-preview-small.jpg,853218519-ditsy-boho.jpg,"['Floral', 'Traditional', 'Nature']"
150,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/975/490/1627502898/original/217353-preview-small.jpg,659217353-delicate-ditsy.jpg,"['Floral', 'Conversationals', 'Nature']"
151,https://production-cdn1.patternbank.com/uploads/uploaded_files/attachments/002/977/193/1627651214/original/217554-preview-small.jpg,687217554-ditsy-paisley.jpg,"['Floral', 'Paisleys', 'Traditional']"
152,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/954/164/1625825726/original/214997-preview-small.jpg,630214997-kintsugi-ditsy.jpg,"['Geometric', 'Floral', 'Checks']"
153,https://production-cdn2.patternbank.com/uploads/uploaded_files/attachments/002/941/222/1624890462/original/213543-preview-small.jpg,359213543-floral-ditsy.jpg,"['Floral', 'Nature']"
